original_index,predicted_label,model_used
4517,SAD,gpt-4.1
4518,HAPPY,gpt-4.1
4519,HAPPY,gpt-4.1
4520,HAPPY,gpt-4.1
4521,SAD,gpt-4.1
4522,SAD,gpt-4.1
4523,HAPPY,gpt-4.1
4524,SAD,gpt-4.1
4525,SAD,gpt-4.1
4526,SAD,gpt-4.1
4527,SAD,gpt-4.1
4528,HAPPY,gpt-4.1
4529,HAPPY,gpt-4.1
4530,HAPPY,gpt-4.1
4531,HAPPY,gpt-4.1
4532,SAD,gpt-4.1
4533,HAPPY,gpt-4.1
4534,HAPPY,gpt-4.1
4535,SAD,gpt-4.1
4536,HAPPY,gpt-4.1
4537,SAD,gpt-4.1
4538,HAPPY,gpt-4.1
4539,HAPPY,gpt-4.1
4540,HAPPY,gpt-4.1
4541,HAPPY,gpt-4.1
4542,SAD,gpt-4.1
4543,SAD,gpt-4.1
4544,SAD,gpt-4.1
4545,HAPPY,gpt-4.1
4546,SAD,gpt-4.1
4547,SAD,gpt-4.1
4548,SAD,gpt-4.1
4549,HAPPY,gpt-4.1
4550,SAD,gpt-4.1
4551,HAPPY,gpt-4.1
4552,SAD,gpt-4.1
4553,SAD,gpt-4.1
4554,HAPPY,gpt-4.1
4555,HAPPY,gpt-4.1
4556,SAD,gpt-4.1
4557,HAPPY,gpt-4.1
4558,SAD,gpt-4.1
4559,HAPPY,gpt-4.1
4560,HAPPY,gpt-4.1
4561,SAD,gpt-4.1
4562,SAD,gpt-4.1
4563,HAPPY,gpt-4.1
4564,HAPPY,gpt-4.1
4565,HAPPY,gpt-4.1
4566,SAD,gpt-4.1
4567,HAPPY,gpt-4.1
4568,HAPPY,gpt-4.1
4569,SAD,gpt-4.1
4570,HAPPY,gpt-4.1
4571,HAPPY,gpt-4.1
4572,SAD,gpt-4.1
4573,SAD,gpt-4.1
4574,SAD,gpt-4.1
4575,HAPPY,gpt-4.1
4576,HAPPY,gpt-4.1
4577,SAD,gpt-4.1
4578,HAPPY,gpt-4.1
4579,HAPPY,gpt-4.1
4580,SAD,gpt-4.1
4581,SAD,gpt-4.1
4582,SAD,gpt-4.1
4583,SAD,gpt-4.1
4584,SAD,gpt-4.1
4585,SAD,gpt-4.1
4586,SAD,gpt-4.1
4587,SAD,gpt-4.1
4588,SAD,gpt-4.1
4589,SAD,gpt-4.1
4590,HAPPY,gpt-4.1
4591,SAD,gpt-4.1
4592,HAPPY,gpt-4.1
4593,SAD,gpt-4.1
4594,HAPPY,gpt-4.1
4595,SAD,gpt-4.1
4596,SAD,gpt-4.1
4597,SAD,gpt-4.1
4598,HAPPY,gpt-4.1
4599,SAD,gpt-4.1
4600,HAPPY,gpt-4.1
4601,HAPPY,gpt-4.1
4602,SAD,gpt-4.1
4603,SAD,gpt-4.1
4604,SAD,gpt-4.1
4605,SAD,gpt-4.1
4606,SAD,gpt-4.1
4607,HAPPY,gpt-4.1
4608,SAD,gpt-4.1
4609,SAD,gpt-4.1
4610,SAD,gpt-4.1
4611,SAD,gpt-4.1
4612,SAD,gpt-4.1
4613,HAPPY,gpt-4.1
4614,SAD,gpt-4.1
4615,SAD,gpt-4.1
4616,SAD,gpt-4.1
4617,SAD,gpt-4.1
4618,SAD,gpt-4.1
4619,HAPPY,gpt-4.1
4620,SAD,gpt-4.1
4621,SAD,gpt-4.1
4622,SAD,gpt-4.1
4623,HAPPY,gpt-4.1
4624,HAPPY,gpt-4.1
4625,HAPPY,gpt-4.1
4626,SAD,gpt-4.1
4627,HAPPY,gpt-4.1
4628,SAD,gpt-4.1
4629,HAPPY,gpt-4.1
4630,HAPPY,gpt-4.1
4631,SAD,gpt-4.1
4632,SAD,gpt-4.1
4633,SAD,gpt-4.1
4634,SAD,gpt-4.1
4635,HAPPY,gpt-4.1
4636,SAD,gpt-4.1
4637,SAD,gpt-4.1
4638,HAPPY,gpt-4.1
4639,SAD,gpt-4.1
4640,SAD,gpt-4.1
4641,SAD,gpt-4.1
4642,SAD,gpt-4.1
4643,SAD,gpt-4o
4644,SAD,gpt-4o
4645,SAD,gpt-4o
4646,SAD,gpt-4o
4647,SAD,gpt-4o
4648,SAD,gpt-4o
4649,HAPPY,gpt-4o
4650,HAPPY,gpt-4o
4651,SAD,gpt-4o
4652,SAD,gpt-4o
4653,HAPPY,gpt-4o
4654,SAD,gpt-4o
4655,HAPPY,gpt-4.1-mini
4656,SAD,gpt-4.1-mini
4657,SAD,gpt-4.1-mini
4658,SAD,gpt-4.1-mini
4659,HAPPY,gpt-4.1-mini
4660,HAPPY,gpt-4.1-mini
4661,HAPPY,gpt-4.1-mini
4662,SAD,gpt-4.1-mini
4663,SAD,gpt-4.1-mini
4664,SAD,gpt-4.1-mini
4665,SAD,gpt-4.1-mini
4666,HAPPY,gpt-4.1-mini
4667,SAD,gpt-4.1-mini
4668,HAPPY,gpt-4.1-mini
4669,SAD,gpt-4.1-mini
4670,HAPPY,gpt-4.1-mini
4671,HAPPY,gpt-4.1-mini
4672,HAPPY,gpt-4.1-mini
4673,SAD,gpt-4.1-mini
4674,SAD,gpt-4.1-mini
4675,SAD,gpt-4.1-mini
4676,SAD,gpt-4.1-mini
4677,SAD,gpt-4.1-mini
4678,HAPPY,gpt-4.1-mini
4679,SAD,gpt-4.1-mini
4680,HAPPY,gpt-4.1-mini
4681,HAPPY,gpt-4.1-mini
4682,SAD,gpt-4.1-mini
4683,HAPPY,gpt-4.1-mini
4684,HAPPY,gpt-4.1-mini
4685,SAD,gpt-4.1-mini
4686,HAPPY,gpt-4.1-mini
4687,HAPPY,gpt-4.1-mini
4688,SAD,gpt-4.1-mini
4689,SAD,gpt-4.1-mini
4690,SAD,gpt-4.1-mini
4691,HAPPY,gpt-4.1-mini
4692,SAD,gpt-4.1-mini
4693,SAD,gpt-4.1-mini
4694,SAD,gpt-4.1-mini
4695,SAD,gpt-4.1-mini
4696,HAPPY,gpt-4.1-mini
4697,SAD,gpt-4.1-mini
4698,HAPPY,gpt-4.1-mini
4699,SAD,gpt-4.1-mini
4700,HAPPY,gpt-4.1-mini
4701,SAD,gpt-4.1-mini
4702,SAD,gpt-4.1-mini
4703,SAD,gpt-4.1-mini
4704,SAD,gpt-4.1-mini
4705,SAD,gpt-4.1-mini
4706,SAD,gpt-4.1-mini
4707,SAD,gpt-4.1-mini
4708,HAPPY,gpt-4.1-mini
4709,HAPPY,gpt-4.1-mini
4710,SAD,gpt-4.1-mini
4711,SAD,gpt-4.1-mini
4712,SAD,gpt-4.1-mini
4713,SAD,gpt-4.1-mini
4714,SAD,gpt-4.1-mini
4715,HAPPY,gpt-4.1-mini
4716,SAD,gpt-4.1-mini
4717,SAD,gpt-4.1-mini
4718,HAPPY,gpt-4.1-mini
4719,SAD,gpt-4.1-mini
4720,SAD,gpt-4.1-mini
4721,HAPPY,gpt-4.1-mini
4722,HAPPY,gpt-4.1-mini
4723,SAD,gpt-4.1-mini
4724,SAD,gpt-4.1-mini
4725,SAD,gpt-4.1-mini
4726,HAPPY,gpt-4.1-mini
4727,SAD,gpt-4.1-mini
4728,SAD,gpt-4.1-mini
4729,SAD,gpt-4.1-mini
4730,SAD,gpt-4.1-mini
4731,SAD,gpt-4.1-mini
4732,HAPPY,gpt-4.1-mini
4733,SAD,gpt-4.1-mini
4734,SAD,gpt-4.1-mini
4735,HAPPY,gpt-4.1-mini
4736,HAPPY,gpt-4.1-mini
4737,SAD,gpt-4.1-mini
4738,SAD,gpt-4.1-mini
4739,HAPPY,gpt-4.1-mini
4740,SAD,gpt-4.1-mini
4741,SAD,gpt-4.1-mini
4742,HAPPY,gpt-4.1-mini
4743,HAPPY,gpt-4.1-mini
4744,HAPPY,gpt-4.1-mini
4745,SAD,gpt-4.1-mini
4746,HAPPY,gpt-4.1-mini
4747,SAD,gpt-4.1-mini
4748,SAD,gpt-4.1-mini
4749,HAPPY,gpt-4.1-mini
4750,HAPPY,gpt-4.1-mini
4751,SAD,gpt-4.1-mini
4752,SAD,gpt-4.1-mini
4753,HAPPY,gpt-4.1-mini
4754,SAD,gpt-4.1-mini
4755,SAD,gpt-4.1-mini
4756,SAD,gpt-4.1-mini
4757,SAD,gpt-4.1-mini
4758,SAD,gpt-4.1-mini
4759,SAD,gpt-4.1-mini
4760,SAD,gpt-4.1-mini
4761,HAPPY,gpt-4.1-mini
4762,SAD,gpt-4.1-mini
4763,SAD,gpt-4.1-mini
4764,SAD,gpt-4.1-mini
4765,SAD,gpt-4.1-mini
4766,SAD,gpt-4.1-mini
4767,SAD,gpt-4.1-mini
4768,SAD,gpt-4o
4769,HAPPY,gpt-4o
4770,SAD,gpt-4o
4771,SAD,gpt-4o
4772,SAD,gpt-4o
4773,HAPPY,gpt-4o
4774,SAD,gpt-4o
4775,SAD,gpt-4o
4776,HAPPY,gpt-4o
4777,SAD,gpt-4o
4778,SAD,gpt-4o
4779,SAD,gpt-4o
4780,HAPPY,gpt-4o
4781,HAPPY,gpt-4o
4782,SAD,gpt-4o
4783,SAD,gpt-4o
4784,SAD,gpt-4o
4785,HAPPY,gpt-4o
4786,HAPPY,gpt-4o
4787,SAD,gpt-4o
4788,MIXED,gpt-4o
4789,SAD,gpt-4o
4790,SAD,gpt-4o
4791,SAD,gpt-4o
4792,SAD,gpt-4o
4793,HAPPY,gpt-4o
4794,SAD,gpt-4o
4795,SAD,gpt-4o
4796,SAD,gpt-4o
4797,SAD,gpt-4o
4798,HAPPY,gpt-4o
4799,SAD,gpt-4o
4800,HAPPY,gpt-4o
4801,SAD,gpt-4o
4802,SAD,gpt-4o
4803,HAPPY,gpt-4o
4804,SAD,gpt-4o
4805,HAPPY,gpt-4o
4806,SAD,gpt-4o
4807,SAD,gpt-4.1-mini
4808,HAPPY,gpt-4.1-mini
4809,SAD,gpt-4.1-mini
4810,SAD,gpt-4.1-mini
4811,SAD,gpt-4.1-mini
4812,SAD,gpt-4.1-mini
4813,SAD,gpt-4.1-mini
4814,HAPPY,gpt-4.1-mini
4815,SAD,gpt-4.1-mini
4816,SAD,gpt-4.1-mini
4817,SAD,gpt-4.1-mini
4818,HAPPY,gpt-4.1-mini
4819,HAPPY,gpt-4.1-mini
4820,SAD,gpt-4.1-mini
4821,SAD,gpt-4.1-mini
4822,HAPPY,gpt-4.1-mini
4823,SAD,gpt-4.1-mini
4824,SAD,gpt-4.1-mini
4825,SAD,gpt-4.1-mini
4826,SAD,gpt-4.1-mini
4827,SAD,gpt-4.1-mini
4828,SAD,gpt-4.1-mini
4829,HAPPY,gpt-4.1-mini
4830,HAPPY,gpt-4.1-mini
4831,SAD,gpt-4.1-mini
4832,HAPPY,gpt-4.1-mini
4833,HAPPY,gpt-4.1-mini
4834,SAD,gpt-4.1-mini
4835,SAD,gpt-4.1-mini
4836,SAD,gpt-4.1-mini
4837,HAPPY,gpt-4.1-mini
4838,HAPPY,gpt-4.1-mini
4839,HAPPY,gpt-4.1-mini
4840,HAPPY,gpt-4.1-mini
4841,SAD,gpt-4.1-mini
4842,SAD,gpt-4.1-mini
4843,SAD,gpt-4.1-mini
4844,SAD,gpt-4.1-mini
4845,SAD,gpt-4.1-mini
4846,SAD,gpt-4.1-mini
4847,SAD,gpt-4.1-mini
4848,SAD,gpt-4.1-mini
4849,HAPPY,gpt-4.1-mini
4850,SAD,gpt-4.1-mini
4851,SAD,gpt-4.1-mini
4852,SAD,gpt-4.1-mini
4853,HAPPY,gpt-4.1-mini
4854,SAD,gpt-4.1-mini
4855,SAD,gpt-4.1-mini
4856,SAD,gpt-4.1-mini
4857,SAD,gpt-4.1-mini
4858,SAD,gpt-4.1-mini
4859,SAD,gpt-4.1-mini
4860,SAD,gpt-4.1-mini
4861,SAD,gpt-4.1-mini
4862,HAPPY,gpt-4.1-mini
4863,SAD,gpt-4.1-mini
4864,SAD,gpt-4.1-mini
4865,SAD,gpt-4.1-mini
4866,SAD,gpt-4.1-mini
4867,SAD,gpt-4.1-mini
4868,SAD,gpt-4.1-mini
4869,SAD,gpt-4.1-mini
4870,SAD,gpt-4.1-mini
4871,SAD,gpt-4.1-mini
4872,HAPPY,gpt-4.1-mini
4873,HAPPY,gpt-4.1-mini
4874,SAD,gpt-4.1-mini
4875,SAD,gpt-4.1-mini
4876,SAD,gpt-4.1-mini
4877,SAD,gpt-4.1-mini
4878,SAD,gpt-4.1-mini
4879,HAPPY,gpt-4.1-mini
4880,HAPPY,gpt-4.1-mini
4881,HAPPY,gpt-4.1-mini
4882,SAD,gpt-4.1-mini
4883,HAPPY,gpt-4.1-mini
4884,SAD,gpt-4.1-mini
4885,SAD,gpt-4.1-mini
4886,HAPPY,gpt-4.1-mini
4887,SAD,gpt-4.1-mini
4888,HAPPY,gpt-4.1-mini
4889,SAD,gpt-4.1-mini
4890,SAD,gpt-4.1-mini
4891,HAPPY,gpt-4.1-mini
4892,SAD,gpt-4.1-mini
4893,HAPPY,gpt-4.1-mini
4894,HAPPY,gpt-4.1-mini
4895,SAD,gpt-4.1-mini
4896,HAPPY,gpt-4.1-mini
4897,SAD,gpt-4.1-mini
4898,HAPPY,gpt-4.1-mini
4899,SAD,gpt-4.1-mini
4900,SAD,gpt-4.1-mini
4901,SAD,gpt-4.1-mini
4902,SAD,gpt-4.1-mini
4903,HAPPY,gpt-4.1-mini
4904,SAD,gpt-4.1-mini
4905,HAPPY,gpt-4.1-mini
4906,HAPPY,gpt-4.1-mini
4907,HAPPY,gpt-4.1-mini
4908,SAD,gpt-4.1-mini
4909,HAPPY,gpt-4.1-mini
4910,HAPPY,gpt-4.1-mini
4911,SAD,gpt-4.1-mini
4912,SAD,gpt-4.1-mini
4913,HAPPY,gpt-4o
4914,SAD,gpt-4o
4915,HAPPY,gpt-4o
4916,HAPPY,gpt-4o
4917,HAPPY,gpt-4o
4918,SAD,gpt-4o
4919,SAD,gpt-4o
4920,HAPPY,gpt-4o
4921,HAPPY,gpt-4o
4922,SAD,gpt-4o
4923,HAPPY,gpt-4o
4924,SAD,gpt-4o
4925,SAD,gpt-4o
4926,SAD,gpt-4o
4927,SAD,gpt-4o
4928,HAPPY,gpt-4o
4929,HAPPY,gpt-4o
4930,HAPPY,gpt-4o
4931,SAD,gpt-4o
4932,SAD,gpt-4o
4933,HAPPY,gpt-4o
4934,SAD,gpt-4o
4935,HAPPY,gpt-4o
4936,SAD,gpt-4o
4937,HAPPY,gpt-4o
4938,HAPPY,gpt-4o
4939,SAD,gpt-4o
4940,HAPPY,gpt-4o
4941,HAPPY,gpt-4o
4942,SAD,gpt-4o
4943,SAD,gpt-4o
4944,SAD,gpt-4o
4945,SAD,gpt-4o
4946,SAD,gpt-4o
4947,SAD,gpt-4o
4948,HAPPY,gpt-4o
4949,SAD,gpt-4o
4950,SAD,gpt-4.1-mini
4951,SAD,gpt-4.1-mini
4952,HAPPY,gpt-4.1-mini
4953,HAPPY,gpt-4.1-mini
4954,SAD,gpt-4.1-mini
4955,SAD,gpt-4.1-mini
4956,SAD,gpt-4.1-mini
4957,HAPPY,gpt-4.1-mini
4958,SAD,gpt-4.1-mini
4959,SAD,gpt-4.1-mini
4960,HAPPY,gpt-4.1-mini
4961,HAPPY,gpt-4.1-mini
4962,SAD,gpt-4.1-mini
4963,SAD,gpt-4.1-mini
4964,HAPPY,gpt-4.1-mini
4965,HAPPY,gpt-4.1-mini
4966,HAPPY,gpt-4.1-mini
4967,HAPPY,gpt-4.1-mini
4968,SAD,gpt-4.1-mini
4969,HAPPY,gpt-4.1-mini
4970,SAD,gpt-4.1-mini
4971,HAPPY,gpt-4.1-mini
4972,HAPPY,gpt-4.1-mini
4973,SAD,gpt-4.1-mini
4974,SAD,gpt-4.1-mini
4975,SAD,gpt-4.1-mini
4976,HAPPY,gpt-4.1-mini
4977,SAD,gpt-4.1-mini
4978,SAD,gpt-4.1-mini
4979,HAPPY,gpt-4.1-mini
4980,SAD,gpt-4.1-mini
4981,SAD,gpt-4.1-mini
4982,HAPPY,gpt-4.1-mini
4983,SAD,gpt-4.1-mini
4984,SAD,gpt-4.1-mini
4985,HAPPY,gpt-4.1-mini
4986,HAPPY,gpt-4.1-mini
4987,HAPPY,gpt-4.1-mini
4988,SAD,gpt-4.1-mini
4989,HAPPY,gpt-4.1-mini
4990,SAD,gpt-4.1-mini
4991,HAPPY,gpt-4.1-mini
4992,SAD,gpt-4.1-mini
4993,SAD,gpt-4.1-mini
4994,HAPPY,gpt-4.1-mini
4995,SAD,gpt-4.1-mini
4996,SAD,gpt-4.1-mini
4997,HAPPY,gpt-4.1-mini
4998,SAD,gpt-4.1-mini
4999,SAD,gpt-4.1-mini
5000,SAD,gpt-4.1-mini
5001,HAPPY,gpt-4.1-mini
5002,SAD,gpt-4.1-mini
5003,SAD,gpt-4.1-mini
5004,SAD,gpt-4.1-mini
5005,HAPPY,gpt-4.1-mini
5006,SAD,gpt-4.1-mini
5007,SAD,gpt-4.1-mini
5008,SAD,gpt-4.1-mini
5009,HAPPY,gpt-4.1-mini
5010,SAD,gpt-4.1-mini
5011,SAD,gpt-4.1-mini
5012,HAPPY,gpt-4.1-mini
5013,HAPPY,gpt-4.1-mini
5014,HAPPY,gpt-4.1-mini
5015,SAD,gpt-4.1-mini
5016,HAPPY,gpt-4.1-mini
5017,SAD,gpt-4.1-nano
5018,HAPPY,gpt-4.1-nano
5019,HAPPY,gpt-4.1-nano
5020,SAD,gpt-4.1-nano
5021,HAPPY,gpt-4.1-nano
5022,SAD,gpt-4.1-nano
5023,HAPPY,gpt-4.1-nano
5024,SAD,gpt-4.1-nano
5025,HAPPY,gpt-4.1-nano
5026,SAD,gpt-4.1-nano
5027,SAD,gpt-4.1-nano
5028,HAPPY,gpt-4.1-nano
5029,SAD,gpt-4.1-nano
5030,HAPPY,gpt-4.1-nano
5031,HAPPY,gpt-4.1-nano
5032,SAD,gpt-4.1-nano
5033,SAD,gpt-4.1-nano
5034,SAD,gpt-4.1-nano
5035,HAPPY,gpt-4.1-nano
5036,SAD,gpt-4.1-nano
5037,SAD,gpt-4.1-nano
5038,SAD,gpt-4.1-nano
5039,HAPPY,gpt-4.1-nano
5040,SAD,gpt-4.1-nano
5041,SAD,gpt-4.1-nano
5042,SAD,gpt-4.1-nano
5043,SAD,gpt-4.1-nano
5044,SAD,gpt-4.1-nano
5045,SAD,gpt-4.1-nano
5046,HAPPY,gpt-4.1-nano
5047,SAD,gpt-4.1-nano
5048,SAD,gpt-4.1-nano
5049,SAD,gpt-4.1-nano
5050,SAD,gpt-4.1-nano
5051,HAPPY,gpt-4.1-nano
5052,SAD,gpt-4.1-nano
5053,SAD,gpt-4.1-nano
5054,HAPPY,gpt-4.1-nano
5055,HAPPY,gpt-4.1-nano
5056,SAD,gpt-4.1-nano
5057,SAD,gpt-4.1-nano
5058,SAD,gpt-4.1-nano
5059,SAD,gpt-4.1-nano
5060,SAD,gpt-4.1-nano
5061,HAPPY,gpt-4.1-nano
5062,SAD,gpt-4.1-nano
5063,SAD,gpt-4.1-nano
5064,SAD,gpt-4.1-nano
5065,SAD,gpt-4.1-nano
5066,HAPPY,gpt-4.1-nano
5067,HAPPY,gpt-4.1-nano
5068,HAPPY,gpt-4.1-nano
5069,SAD,gpt-4.1-nano
5070,SAD,gpt-4.1-nano
5071,SAD,gpt-4.1-nano
5072,HAPPY,gpt-4.1-nano
5073,SAD,gpt-4.1-nano
5074,SAD,gpt-4.1-nano
5075,SAD,gpt-4.1-nano
5076,HAPPY,gpt-4.1-nano
5077,HAPPY,gpt-4.1-nano
5078,SAD,gpt-4.1-nano
5079,HAPPY,gpt-4.1-nano
5080,HAPPY,gpt-4.1-nano
5081,SAD,gpt-4.1-nano
5082,HAPPY,gpt-4.1-nano
5083,SAD,gpt-4.1-nano
5084,HAPPY,gpt-4.1-nano
5085,SAD,gpt-4.1-nano
5086,HAPPY,gpt-4.1-nano
5087,HAPPY,gpt-4.1-nano
5088,SAD,gpt-4.1-nano
5089,SAD,gpt-4.1-nano
5090,SAD,gpt-4.1-nano
5091,SAD,gpt-4.1-nano
5092,SAD,gpt-4.1-nano
5093,HAPPY,gpt-4o
5094,SAD,gpt-4o
5095,SAD,gpt-4o
5096,SAD,gpt-4o
5097,SAD,gpt-4o
5098,HAPPY,gpt-4o
5099,HAPPY,gpt-4o
5100,SAD,gpt-4o
5101,HAPPY,gpt-4o
5102,HAPPY,gpt-4o
5103,HAPPY,gpt-4o
5104,HAPPY,gpt-4o
5105,HAPPY,gpt-4o
5106,SAD,gpt-4o
5107,SAD,gpt-4o
5108,SAD,gpt-4o
5109,SAD,gpt-4o
5110,HAPPY,gpt-4o
5111,SAD,gpt-4o
5112,SAD,gpt-4o
5113,SAD,gpt-4o
5114,SAD,gpt-4o
5115,HAPPY,gpt-4o
5116,SAD,gpt-4o
5117,HAPPY,gpt-4.1-nano
5118,HAPPY,gpt-4.1-nano
5119,HAPPY,gpt-4.1-nano
5120,SAD,gpt-4.1-nano
5121,HAPPY,gpt-4.1-nano
5122,SAD,gpt-4.1-nano
5123,HAPPY,gpt-4.1-nano
5124,SAD,gpt-4.1-nano
5125,SAD,gpt-4.1-nano
5126,HAPPY,gpt-4.1-nano
5127,SAD,gpt-4.1-nano
5128,SAD,gpt-4.1-nano
5129,SAD,gpt-4.1-nano
5130,HAPPY,gpt-4.1-nano
5131,SAD,gpt-4.1-nano
5132,HAPPY,gpt-4.1-nano
5133,SAD,gpt-4.1-nano
5134,SAD,gpt-4.1-nano
5135,HAPPY,gpt-4.1-nano
5136,SAD,gpt-4.1-nano
5137,HAPPY,gpt-4.1-nano
5138,SAD,gpt-4.1-nano
5139,SAD,gpt-4.1-nano
5140,SAD,gpt-4.1-nano
5141,HAPPY,gpt-4.1-nano
5142,SAD,gpt-4.1-nano
5143,HAPPY,gpt-4.1-nano
5144,SAD,gpt-4.1-nano
5145,HAPPY,gpt-4.1-nano
5146,HAPPY,gpt-4.1-nano
5147,HAPPY,gpt-4.1-nano
5148,HAPPY,gpt-4.1-nano
5149,HAPPY,gpt-4.1-nano
5150,SAD,gpt-4.1-nano
5151,SAD,gpt-4.1-nano
5152,HAPPY,gpt-4.1-nano
5153,SAD,gpt-4.1-nano
5154,SAD,gpt-4.1-nano
5155,SAD,gpt-4.1-nano
5156,SAD,gpt-4.1-nano
5157,SAD,gpt-4.1-nano
5158,HAPPY,gpt-4.1-nano
5159,HAPPY,gpt-4.1-nano
5160,SAD,gpt-4.1-nano
5161,HAPPY,gpt-4.1-nano
5162,SAD,gpt-4.1-nano
5163,SAD,gpt-4.1-nano
5164,SAD,gpt-4.1-nano
5165,SAD,gpt-4.1-nano
5166,HAPPY,gpt-4.1-nano
5167,HAPPY,gpt-4.1-nano
5168,HAPPY,gpt-4.1-nano
5169,SAD,gpt-4.1-nano
5170,HAPPY,gpt-4.1-nano
5171,HAPPY,gpt-4.1-nano
5172,HAPPY,gpt-4.1-nano
5173,HAPPY,gpt-4.1-nano
5174,HAPPY,gpt-4.1-nano
5175,HAPPY,gpt-4.1-nano
5176,SAD,gpt-4.1-nano
5177,SAD,gpt-4.1-nano
5178,SAD,gpt-4.1-nano
5179,SAD,gpt-4.1-nano
5180,HAPPY,gpt-4.1-nano
5181,HAPPY,gpt-4.1-nano
5182,HAPPY,gpt-4.1-nano
5183,HAPPY,gpt-4.1-nano
5184,SAD,gpt-4.1-nano
5185,HAPPY,gpt-4.1-nano
5186,SAD,gpt-4.1-nano
5187,HAPPY,gpt-4.1-nano
5188,SAD,gpt-4.1-nano
5189,HAPPY,gpt-4.1-nano
5190,SAD,gpt-4.1-nano
5191,SAD,gpt-4.1-nano
5192,SAD,gpt-4.1-nano
5193,HAPPY,gpt-4.1-nano
5194,SAD,gpt-4.1-nano
5195,HAPPY,gpt-4.1-nano
5196,SAD,gpt-4.1-nano
5197,HAPPY,gpt-4.1-nano
5198,HAPPY,gpt-4.1-nano
5199,SAD,gpt-4.1-nano
5200,HAPPY,gpt-4.1-nano
5201,SAD,gpt-4.1-nano
5202,SAD,gpt-4.1-nano
5203,SAD,gpt-4.1-nano
5204,SAD,gpt-4o
5205,HAPPY,gpt-4o
5206,SAD,gpt-4o
5207,SAD,gpt-4o
5208,SAD,gpt-4o
5209,SAD,gpt-4o
5210,SAD,gpt-4o
5211,HAPPY,gpt-4o
5212,SAD,gpt-4o
5213,SAD,gpt-4o
5214,SAD,gpt-4o
5215,HAPPY,gpt-4o
5216,SAD,gpt-4o
5217,HAPPY,gpt-4o
5218,HAPPY,gpt-4o
5219,HAPPY,gpt-4o
5220,HAPPY,gpt-4o
5221,SAD,gpt-4o
5222,HAPPY,gpt-4o
5223,HAPPY,gpt-4o
5224,HAPPY,gpt-4o
5225,HAPPY,gpt-4o
5226,SAD,gpt-4o
5227,SAD,gpt-4.1-nano
5228,SAD,gpt-4.1-nano
5229,HAPPY,gpt-4.1-nano
5230,SAD,gpt-4.1-nano
5231,SAD,gpt-4.1-nano
5232,SAD,gpt-4.1-nano
5233,SAD,gpt-4.1-nano
5234,SAD,gpt-4.1-nano
5235,HAPPY,gpt-4.1-nano
5236,HAPPY,gpt-4.1-nano
5237,SAD,gpt-4.1-nano
5238,SAD,gpt-4.1-nano
5239,SAD,gpt-4.1-nano
5240,SAD,gpt-4.1-nano
5241,SAD,gpt-4.1-nano
5242,SAD,gpt-4.1-nano
5243,SAD,gpt-4.1-nano
5244,SAD,gpt-4.1-nano
5245,SAD,gpt-4.1-nano
5246,SAD,gpt-4.1-nano
5247,SAD,gpt-4.1-nano
5248,SAD,gpt-4.1-nano
5249,SAD,gpt-4.1-nano
5250,SAD,gpt-4.1-nano
5251,SAD,gpt-4.1-nano
5252,SAD,gpt-4.1-nano
5253,SAD,gpt-4.1-nano
5254,SAD,gpt-4.1-nano
5255,SAD,gpt-4.1-nano
5256,SAD,gpt-4.1-nano
5257,HAPPY,gpt-4.1-nano
5258,SAD,gpt-4.1-nano
5259,HAPPY,gpt-4.1-nano
5260,SAD,gpt-4.1-nano
5261,SAD,gpt-4.1-nano
5262,HAPPY,gpt-4.1-nano
5263,SAD,gpt-4.1-nano
5264,SAD,gpt-4.1-nano
5265,HAPPY,gpt-4.1-nano
5266,SAD,gpt-4.1-nano
5267,SAD,gpt-4.1-nano
5268,HAPPY,gpt-4.1-nano
5269,HAPPY,gpt-4.1-nano
5270,SAD,gpt-4.1-nano
5271,SAD,gpt-4.1-nano
5272,HAPPY,gpt-4.1-nano
5273,SAD,gpt-4.1-nano
5274,SAD,gpt-4.1-nano
5275,SAD,gpt-4.1-nano
5276,HAPPY,gpt-4.1-nano
5277,SAD,gpt-4.1-nano
5278,HAPPY,gpt-4.1-nano
5279,HAPPY,gpt-4.1-nano
5280,HAPPY,gpt-4.1-nano
5281,SAD,gpt-4.1-nano
5282,SAD,gpt-4.1-nano
5283,SAD,gpt-4.1-nano
5284,SAD,gpt-4.1-nano
5285,SAD,gpt-4.1-nano
5286,HAPPY,gpt-4.1-nano
5287,HAPPY,gpt-4.1-nano
5288,HAPPY,gpt-4.1-nano
5289,SAD,gpt-4.1-nano
5290,SAD,gpt-4.1-nano
5291,SAD,gpt-4.1-nano
5292,SAD,gpt-4.1-nano
5293,SAD,gpt-4.1-nano
5294,SAD,gpt-4.1-nano
5295,SAD,gpt-4.1-nano
5296,SAD,gpt-4.1-nano
5297,SAD,gpt-4.1-nano
5298,HAPPY,gpt-4.1-nano
5299,HAPPY,gpt-4.1-nano
5300,HAPPY,gpt-4.1-nano
5301,SAD,gpt-4.1-nano
5302,SAD,gpt-4.1-nano
5303,HAPPY,gpt-4.1-nano
5304,HAPPY,gpt-4.1-nano
5305,SAD,gpt-4.1-nano
5306,SAD,gpt-4.1-nano
5307,HAPPY,gpt-4.1-nano
5308,SAD,gpt-4.1-nano
5309,SAD,gpt-4.1-nano
5310,SAD,gpt-4.1-nano
