comment,label,label_id
سفارش بعد از ۴۵دقیقه بدستم رسید، بنظرم بهتره اسم اسنپ اکسپرس رو از روش بردارین,SAD,1.0
هم خوش طعم و هم مقدارش خیلی خوب بود سه نفر راحت سیر میشدند ممنون,HAPPY,0.0
غذا ۱ساعت طول کشید تا برسه و بدون گوشت رسید..۴۵ دقیقه هم طول کشید تا گوشت غذا دوباره ارسال شه که بوی بدی هم داشت. لوبیا پلو خوب بود دروغ چرا,SAD,1.0
نون تافتون خیلی عالی. دست شاترش درد نکنه. غذای عالی و سالم,HAPPY,0.0
مثل همیشه عالی بود، بدون شک بهترین منطقه,HAPPY,0.0
غدای خوبی بود اما روغنش یکم زیاد بود,HAPPY,0.0
خیلی خوشمزه و داغ بود فقط نون نذاشته بودن برام و اینکه نمکش یکم کم بود در کل خیلی خوشم اومد,HAPPY,0.0
حتی اگه قیمتش ۲ برابر هم بشه باز از اینجا خرید می‌کنم. واقعا به نسبت قیمت می‌ارزه.,HAPPY,0.0
ممنون از شما پیک بسیار عالی بودن انرژی خیلی خوبی داشتن فقط بر بری کره‌ای کمی بیات بود ممنون از شما,HAPPY,0.0
نوشابه ش کلا اب بود پنج نفر بودیم ک تست کردیم دقیقا مزه اب شیر میداد,HAPPY,0.0
پیتزا چهارفصل بعد از یک ساعت و نیم به صورت کاملا له شده به دستم رسید.,SAD,1.0
من همیشه و همیشه از اصل تبریزی خرید میکنم. حتی اون سر تهران باشم باز میام از اینجا خرید میکنم. اونقدر تارتش مونده بود که انگار خیس شده بود و دیگه نون تارتش نرم نرم بود. مزه‌ی میوه‌ی مونده میداد و به دلیل موندگی، کرمش کاملن تغییر مزه داده بود,SAD,1.0
خوب بود … کاش بال هم داشتن!,HAPPY,0.0
خوشمزه با دیزاین زیبا زودم اماده شد فقط شور بود گوشتش,HAPPY,0.0
غذا واقعا خوب بود اما تحویل خیلی زمان بر هستش. یک ساعت کامل,HAPPY,0.0
بدترین برگر. طعم گوشت‌ها مثل قبل نیست و کیفیت خیلی پایین است.,SAD,1.0
بجای بستنی زعفرانی وانیلی ارسال کردند …,HAPPY,0.0
به قدری داغ بسته بندی شده بود که وقتی رسید کاملا خمیر شده بود. اکثرا هم سوخته بودند نون‌ها!,SAD,1.0
تشکر از شما بابت غذاهای خوشمزه تون تشکر ویژه از پیک خوش برخورد و بسیار مودب,HAPPY,0.0
کوکی تیکه‌های شکلات ارسال نشد!,SAD,1.0
شیرینی آلمانی و زبان کهنه بود,SAD,1.0
این پیتزا تقریبا هیییچ مزه‌ای نداره، گوشت‌ها مزه دار نشدن، پیازها خیلی بزرگ بزرگ خورد شدن و کاملا خام هستن، ریحون‌ها له و بدمزه و هیچ سسی هم روی پیتزا نزدن. تا رسیدنش هم غذا سرد شده بود.,SAD,1.0
عالی‌تر از این ساندویچ نداررررریم,HAPPY,0.0
غذا خوب بود ولی نوشابه را مشکی خواسته بودم که فانتا اوردند,HAPPY,0.0
کلا پنج قلم جنس سفارش دادم دو تاش فرق داشت با چیزی که میخواستم بهتر بود اگر ندارن تماس میگرفتن نه اینکه با سلیقه‌ی خودشون جایگزین میکردن,SAD,1.0
مث همیشه عالی …ممنون بابت صداقت و سرویستون,HAPPY,0.0
فوق العاده خوشمزه و با کیفیت و سالم (کم روغن) بود. و حجمش هم عالی بود. سپاسگزارم,HAPPY,0.0
پیتزاها نسبت به حجم و اندازه قیمتشون بالاست …و بنظرم کوچیکتر شدن …,HAPPY,0.0
کلی پوست گوجه فرنگی با چند تا قارچ تقریبا درسته با چند تکه ژامبون خرد شده جای پپرونی. مخلفات کنارش با دو تیکه نان بربری در سطح قابل قبولیه.,SAD,1.0
دوبار از این رستوران غذا گرفتیم هر دو بار سرد بود کاملا,SAD,1.0
حجم برگر نسبت به قیمت کم,HAPPY,0.0
آلفردو چیز فرایز خیلی خوب بود. گریل چیکن جالب نبود. هم سرد بود و هم مرغش باید بیشتر میپخت. غذا هم به موقع تحویل شد و برخورد پیک بسیار خوب و مودبانه بود.,HAPPY,0.0
هزینه پیک از ما گرفته شد. غذا اینقدر دیر تحویل شد که کامل یخ کرده بود حتی پنیر روی سیب زمینی‌ها سفت شده بود,SAD,1.0
متاسفانه برعکس گذشته ساندویچ ژامبون مرغ پر بود از تکه‌های مکعبی ژامبون! که قبلا وجود نداشت و نمیدونم چطور این تکه‌ها توی این ساندویچ ریخته شده بودن و طعم ساندویچ رو به شدت بد کرده بودن از مسئولان رستوران تقاضا دارم که به استاندارد ساندویچ‌ها پایبند باشند چون کسی که سفارش میده انتظار طعم کلاسیکی رو داره که دوست داره و نه یک چیز جدید با تشکر,SAD,1.0
تاخیر بیش از حد در تحویل و عدم پاسخگویی اسنپ‌فود در ارتباط و پشتیبانی برای تاخیر پیش آمده، تماس اسنپ فود یک ربع بعد از تحویل برای پیگیری,SAD,1.0
بسیار تازه و داغ,HAPPY,0.0
به مرغ باید کمی ادویه زد و طعم دار نمود مرغ رو. اصلا طعم خوبی نداشت و برنج نیز کیفیت خوبی نداشت.,SAD,1.0
کره‌ها له شده و بستنی‌ها آب شده بود! همه جا کنار مواد غذایی آب شدنی یه بسته یخ میگذارند ولی اینا این کار رو نکردند!!!,SAD,1.0
کلیه سفارشات بسیار بسیار بسیار سرد تحویل شد!!!! افتضاح بود من‌ مشتری حضوری کی اف سی بودم اما دیگه ازش غذا نمیگیرم!!!,SAD,1.0
برنج شفته بود غذاش اصلن خوب نبود,SAD,1.0
دفعه قبلی خیلی راضی بودم. اما این دفعه واقعا خوب نبود. سیب زمینی کنار چیز برگر کیفیت قبل رو نداشت. چیز برگر سرد بود. بال‌ها داغ و خوب بودن. سیب زمینی پنیر و قارچ واقعا کیفیت ش پایین بود. امیدوارم تاثیر داشته باشه نظراتم,SAD,1.0
سیب زمینی خیلی شور بود طوریکه نتونستیم بخوریم.,SAD,1.0
کناره‌های پیتزا تقریبا نیمه سوخته بود و نسبت به فست فودهای اطراف از کیفیت کمتری برخوردار بود,SAD,1.0
مرغ سوخاری تازه نبود تازه ما ران سوخاری گرفتیم دو تا تکه سینه توش بود,SAD,1.0
خیلی عالی بود، داغ و بموقع رسید,HAPPY,0.0
متاسفانه کیفیت مثل همیشه نبود و اصلا راضی نبودم,SAD,1.0
تاخیر تاخیر تاخیر دوستان اگه خواستین از اینجا برای شام غذا سفارش بدین از ظهر سفارش بدین تا شاید شب به دستتون برسه همش تاخیر نمره صفر,SAD,1.0
متشکرم از ارسال سریع و تند وتیز شما,HAPPY,0.0
تحویل پس از یک ساعت و ده دقیقه انجام شد طوریکه پیتزا سرد سرد و سیب زمینی گرم بود. کیفیت پیتزا هم بسیار پایین بود. بوکا رااصلا توصیه نمیکنم حتی برای یکبار,SAD,1.0
خیلی خوشمزه بود ولی خب لطفا حداقل واس هر ۱۱سانتی متر ۱عدد سس لحاظ کنید. دستمال کلینکس به صورت بیرون برم فکر خوبیه ممنون از غذای خوشمزس,HAPPY,0.0
عالی بود. بسیار خوشمزه,HAPPY,0.0
خوشمزه بود مرسی ممنونم عالی,HAPPY,0.0
با اینکه نوناتون خیلی خوشمزه‌ست اما به کامنت مشتری توجهی نمیشه. تاکید کرده بودم نون‌ها خشک و سوخته نباشن اما با این حال یکی از نونا کاملا خشک و سوخته بود.,HAPPY,0.0
ظرفا انگار کج شده بود توی مسیر تمام آب کباب‌ها توی کیسه ریخته بود ولی کیفیت غذا خوب بود,HAPPY,0.0
این رستوران فوق العاده س,HAPPY,0.0
غذا بسیار خوب و عالی، طعمی متفاوت و لذیذ همانند غذای خانگی و بسیار سالم، تنها مشکل تاخیر در زمان ارسال، حدود ١٠ دقیقه دیر رسید.,HAPPY,0.0
بیشتر از اینکه جوجه با استخوان باشه، استخوان با جوجه بود. برای اولین بار فهمیدم که جوجه کباب شامل گردن مرغ هم میشه. اصلا راضی نبودم. شاید جوجه بدون استخوان سفارش می‌دادم خیلی بهتر میشد.,SAD,1.0
غذا خیلى دیر رسید کلا یه خمیر پیتزا بود هیچى نداشت …,SAD,1.0
شکلات‌ها تغییر شکل داده بود,SAD,1.0
جعبه خالی و نصفه میفرستید؟! برا مهمونی جعبه شیرینی نصفه ببریم؟! اگه میخواین وزن کمتری شیرینی بذارید حداقل جعبه کوچک‌تر استفاده کنین,SAD,1.0
یکی از اقلام سفارش (شیر پر چرب) تحویل داده نشده,SAD,1.0
جوجه میکس بسیار لذیذ و کباب بسیار حوش مزه بود با طعمی محشر که ساعتها مزه‌اش زیر زبانم مانده بود سپاسگزارم از مدیر و سرآشپز پنجه طلا غنچه,HAPPY,0.0
تا به امروز مرغ سوخاری به این ضعیفی نخورده بودم! مرغا کاملا خام بودن!,SAD,1.0
قیمت غذا در برابر حجم غذا بسیار نا مطلوب بود. غذایی کوچیک، پولی بزرگ,HAPPY,0.0
مرغ کنتاکی و سیب زمینی بسیار بد و‌کیفیت پایینی داشت برخلاف پیتزا با کیفیت عالی,SAD,1.0
همه چیز عالی و بی نظیر و منظم مثل همیشه، تنها جایی که قابل اعتماد هست برای خرید,HAPPY,0.0
ماهی خوشمزه بود ولی سالاد مانده بود و چون متاسفانه سس را داخل سالاد ریخته بودند خیلی بد بود و عملا یک مقدار بیشتر نخوردم و بیشترش را دور ریختم. لطفا لطفا لطفا سس را در سالاد نریزید.,HAPPY,0.0
غذا اصلا کیفیت نداشت؛ اصلا حتی ذره‌ای هم طعم باربیکیو نداشت!!!,SAD,1.0
غذا به موقع رسید. گرم و خوشمزه. همه‌اش خوب بود. قورمه عالی بود. ممنون,HAPPY,0.0
