original_index,comment,label,predicted_label,is_correct,model_used
1473,واقعا عالی بود مثل همیشه خوش مزه و مواد تازه استفاده شده بود,HAPPY,HAPPY,True,gpt-4.1
1474,غذاش زود اومد حدوا بیست دقیقه ولی سرد بود بود و کتفش هم خیلی کوچک بود و طعم خاصی نداشت,SAD,SAD,True,gpt-4.1
1475,بموقع و داغ رسید,HAPPY,HAPPY,True,gpt-4.1
1476,مثل همیشه عالی بود ممنونم شب بخیر,HAPPY,HAPPY,True,gpt-4.1
1477,عالی بود ولی نمیدونم چه جوریه از هشت صبح تا هشت شب کیک هویج تمام شده است,HAPPY,SAD,False,gpt-4.1
1478,بدترین غذایی که خوردم,SAD,SAD,True,gpt-4.1
1479,فقط خمیر بود اسمشو پیتزا خمیر بزارین بهتره,SAD,SAD,True,gpt-4.1
1480,بار اول فکر کردم شانسی اینقدر شوره ولی انگار دستتون به نمک زیاده! و کیفیتش نسبت به قیمتش بد نیست,SAD,SAD,True,gpt-4.1
1481,مرغ سفت بود پخته نشده بود,SAD,SAD,True,gpt-4.1
1482,پیتزاهای سیب واقعا عالی هستن، دمتون گرم,HAPPY,HAPPY,True,gpt-4.1
1483,تعداد شیرینی‌ها ۱۲ عدد بود چرا حدود ۲۰ عدد ذکر شده بود,HAPPY,SAD,False,gpt-4.1
1484,بسیارعالی و پر ملات. از معدود برندهایی که کیفیت را درتمام این سالها حفظ کرده.,HAPPY,HAPPY,True,gpt-4.1
1485,غذاها همگی خوشمزه و لذیذ بود، ولی فقط با فاصله نزدیکی ۱۰ دقیقه پیاده روی که با رستوران داریم، ۱۴ هزار تومان هزینه پیک گرفته شد و حدود ۶۰ دقیقه زمان برد تا سفارش را به ما برسانند و غذا سرد شده بود. پیک بسته سفارش دیگری هم همراهش بود، یعنی پول پیک را از چند سفارش میگیرنند ولی باهم ارسال میکنند که جای تاسف است!!! هزینه پیک هم با این فاصله نزدیک خیلی زیاد و گران است.,HAPPY,SAD,False,gpt-4.1
1486,پیتزا استیک خوب بود. البته مقدار پنیر پیتزاها یه مقدار کمه. ولی طعم استیک خوب بود. زمان تحویل هم زیر ۳۰ دقیقه و غذا گرم بود.,HAPPY,HAPPY,True,gpt-4.1
1487,خیلی خیلی بو میداد گوشتش و خوشمزه نبود,SAD,SAD,True,gpt-4.1
1488,متاسفانه فست فود شیلا بعد از جذب مشتری قیمت غذاهاشو نامتناسب با کیفیت و حجم بالا برد و همیشه هم هزینه پیک و مالیات رو روی فاکتورش اضافه میکنه که در نتیجه منطقی به نظر نمیرسه.,SAD,SAD,True,gpt-4.1
1489,از اسنپ سپاسگزاریم بخاطر اینکه نانوایی سنگک وسک را که یکی از بهترین نانواییهای منطقه است را به همکاری دعوت کرده …ما از سال ۹۴ از این نانوایی خرید میکنیم و همیشه از کیفیت عالی نان ان راضی بودیم. سپاس از کارکنان این نانوایی,HAPPY,HAPPY,True,gpt-4.1
1490,معمولی بود و گرون,HAPPY,SAD,False,gpt-4.1
1491,غذا با کیفیت عالی و داغ رسید. مرسی از پیک اسنپ فود,HAPPY,HAPPY,True,gpt-4.1
1492,کیفیت ماهی تون به شدت افت کرده!!! قبلا اصلا اینجوری نبود! ولی جوجه کباب فسنجونی خوب بود اگه اینم تا چند وقت دیگه کیفیتش خراب نکنید!!!,SAD,SAD,True,gpt-4.1
1493,پوره سیب زمینی مزه عالی داشت قارچ برگ هم خوب بود,HAPPY,HAPPY,True,gpt-4.1
1494,غذا خوشمزه بود، بسته بندی هم عالی بود اما حجم گوشت و سیب زمینی و نخود به نسبت رستورانهای مشابه و قیمت غذا واقعا کم بود، من که کم غذا هستم سیر نشدم.,SAD,SAD,True,gpt-4.1
1495,اگر همین قیمت و کیفیت حفظ کنید بی شک جزو اولین‌ها هستین. دمتون گرم,HAPPY,HAPPY,True,gpt-4.1
1496,هرچی از کیفیت و طعم پیتزا باروژ بگم کم گفتم. فوق العاده لذیذ، سبک، گرم و تازه بود و سس سیر هم حرف نداشت یکی از بهترین پیتزاهایی که تو عمرم خوردم,HAPPY,HAPPY,True,gpt-4.1
1497,کیک عالی بود فقط هزینه ارسال دیشب دو هزار تومن بود ولی الان شده به ۵ هزار تومان رستوران هایی هستند که توی پاسداران هستند ولی ولی هزینه تحویل آنها ۲ هزار تومان است ولی این کیک فروشی دقیقه خیابون روبروی خونه ما میشه و ۵ هزار تومان قیمت هزینه ارسال شده بود لطفا پیگیری کنید,SAD,SAD,True,gpt-4.1
1498,غذا خوب بود. حجم اش خوب و کیفیت اش هم خوب بود. سالاد رو هم دوست داشتم,HAPPY,HAPPY,True,gpt-4.1
1499,هم حلیم و هم عدسی معرکه و داغ بود از ظروف گیاهی که با حرارت غذا مشکل ندارند هم استفاده شده بود.,HAPPY,HAPPY,True,gpt-4.1
1500,سیب زمینی همراه کباب بختیاری، چیپس آماده بود.,SAD,SAD,True,gpt-4.1
1501,یدفعه بنویسید نون و سوسیس سرخ کرده و رب بجای پیتزا,SAD,SAD,True,gpt-4.1
1502,من ۲ نوبت به این رستوران سفارش دادم که همه چیز خیلی عالی بود.,HAPPY,HAPPY,True,gpt-4.1
1503,بسته ارسالی نه تاریخ تولید داشت نه وزن و مزه موندگی میداد از تواضع انتظار نداشتم,SAD,SAD,True,gpt-4.1
1504,غذا سرد ه سرد بود وکاملا مشخص بود غذا حاضر بوده و مدت زیادی طول کشیده تا تحویل شود ضمنا فاصله رستوران تا منزل ما کمتر از دو دقیقه است,SAD,SAD,True,gpt-4.1
1505,بد نبوود کیفیتش قبلا خیلی بهتر بوود,HAPPY,SAD,False,gpt-4.1
1506,اسم این غذای جدید رو بگذارید، خورشت لپه با برنج! دو تا تیکه دقیقا اندازه بند انگشت، فقط گوشت داشت. متاسفم واقعا. ۱۵ هزار تومان پول برنج و لپه دادم فقط.,SAD,SAD,True,gpt-4.1
1507,کیفیت کبابش خوب نبود برنجش دم نکشیده بود دل درد گرفتیم,SAD,SAD,True,gpt-4.1
1508,معجون انارش مثل همیشه خوشمزه بود ولی ویتامینشو اصلا مزشو دوست نداشتم و اینکه اگه زودتر ارسال کنند که اینقدر بستنیا اب نشه خیلی بهتره این سری ارسال خیلی طول کشید,SAD,SAD,True,gpt-4.1
1509,زرشک پلو با مرغ عالی,HAPPY,HAPPY,True,gpt-4.1
1510,امروز اصلا مثل همیشه نبود. خیلی بی مزه بود غذا. سیب زمینی بو میداد و سسم مزه همیشه نبود,SAD,SAD,True,gpt-4.1
1511,ما مشتری قدیمی هات‌چیکیم اما متاسفانه کیفیتش چند وقته افت کرده … هم پیتزاش بد بود هم ساندویچش … راضی نبودیم در کل,SAD,SAD,True,gpt-4.1
1512,کیفیت ته چین مرغ خیلی خیلی پایین و بد بود,SAD,SAD,True,gpt-4.1
1513,خوشمزه و دلچسب … جای همه شکم بازا خالی,HAPPY,HAPPY,True,gpt-4.1
1514,بر خورد پیک بد بود ساندویچ رست بیف هم طعم تازگی رو نداشت,HAPPY,SAD,False,gpt-4.1
1515,پیتزای ۳۰ سانتی سفارش دادم، ولی ۲۴ سانتی آوردن,SAD,SAD,True,gpt-4.1
1516,سلام خسته نباشید مسواک اورال بی سافت سفارش دادم عکس محصول زده بود سافت ولی مدیوم فرستادید.,SAD,SAD,True,gpt-4.1
1517,سیگار رو اشتباه فرستادن,HAPPY,SAD,False,gpt-4.1
1518,با کلى ذوق سفارش داده بودم وقتى خوردم دیدم کاملا کهنه بود واقعا خوب نبود فقط تونستم به زور یه کم ازش بخورم,SAD,SAD,True,gpt-4.1
1519,Roletha ba dchide shode budan besiar feshordeh,HAPPY,SAD,False,gpt-4.1
1520,من رولت ناپ-ن-ن سفارش داده بودم ولی متاسفانه کیک مکزیکی فرستادن. کمی هم بیشتر از انتظارم طول کشید. در این موارد باید تماس بگیرن و بگویند فلان شیرینی را تمام کردیم نه اینکه سرخود چیز دیگری بفرستند.,SAD,SAD,True,gpt-4.1
1521,پنیر پاک بوی خیلی بدی میداد,HAPPY,SAD,False,gpt-4.1
1522,مرغش به نسبت عکسی که گذاشتن خیلی کم بود,SAD,SAD,True,gpt-4.1
1523,قرمه سبزی با مرغ؟ بسیار گرسنه بودیم و مجبور شدیم بخوریم و الا واقعا جای تاسف داره حداقل اینکه رستوران باید به مشتری بگه، نه اینطور,SAD,SAD,True,gpt-4.1
1524,خیلی خوب بود اما کم بود.,HAPPY,SAD,False,gpt-4.1
1525,متاسفانه شیرینی که خواسته بودم رو نفرستادن و از شیرینی هایی که برخلاف سفارشم بود و موجود داشتن ارسال شده بود واقعا تو ذوقم خورد وقتی در جعبه رو باز کردم، دیگه سفارش نمیدم,SAD,SAD,True,gpt-4.1
1526,عالی بود و به موقع رسید با تشکر,HAPPY,HAPPY,True,gpt-4.1
1527,برنج غذا شفته شده بود,HAPPY,SAD,False,gpt-4.1
1528,عالی و خیلی خوب بود غذاشون,HAPPY,HAPPY,True,gpt-4.1
1529,کباب ترکی‌ها پر از روغن (درحدی که چکه میکرد از نون و حتی نون هم از روغن زیاد له شده بود) تمام غذا‌ها شدیدا سرد شده بود و خودمون گرم کردیم,SAD,SAD,True,gpt-4.1
1530,تاریخ شیر تازه نبود فاکتور نداشت,SAD,SAD,True,gpt-4.1
1531,بسیار شور و پر نمک بود مخصوصا سیب زمینی خوش مزه است ولی شور و مضر,SAD,SAD,True,gpt-4.1
1532,سوپر عالی پیک عالی,HAPPY,HAPPY,True,gpt-4.1
1533,از پیتزا راضی نبودم خیلی خشک و برشته شده بود,HAPPY,SAD,False,gpt-4.1
1534,بسیار خوشمزه بود و خیلی هم زود رسید به دستمون. سس مخصوص هم عالی بود,HAPPY,HAPPY,True,gpt-4.1
1535,کیک نااااااابود رسید دست من و کل برنامم بهم خورد کیک واقعا بهم ریخته و بد بود,SAD,SAD,True,gpt-4.1
1536,بستنی عالی بود وسرعت رسیدن سفارش هم بالا بود ممنون,HAPPY,HAPPY,True,gpt-4.1
1537,غذای فوق العاده با کیفیت و خوشمزه بود و داغ و تازه بود و کاملا به صرفه بود. حتما پیشنهاد میکنم.,HAPPY,HAPPY,True,gpt-4.1
1538,سری اول سفارش دادم خوب بود ولی اینسری که به دستم رسید معجون آبه آب شده بود که ۲-۳ ساعت گذاشتیم فریزر تا خودشو بگیره,SAD,SAD,True,gpt-4.1
1539,تاریخ سیگار‌ها خیلی وقت بود از تولیدش گذشته بود وخیلی بد بود,SAD,SAD,True,gpt-4.1
1540,غذا سرد بود. برنج کمی شفته بود وجوجه ترش سفت بود … یه مزه‌ی بخصوصی هم می‌داد که اصلا سلیقه‌ی من نبود. در کل قطعا آخرین خرید من از این رستوران خواهد بود,SAD,SAD,True,gpt-4.1
1541,هر روز بدتر از قبل,SAD,SAD,True,gpt-4.1
1542,همبرگر کوچک و سوخته بود. سیب زمینی بدلیل کهنه و مونده رودن اصلا طعم نداشت. قیمتها هم بالاست.,SAD,SAD,True,gpt-4.1
1543,خیلی خوشمزه و عالی بود. حجم و قیمتشم خیلی خوب بود. پیک محترم و خوش اخلاقی هم داشتن. دستتون درد نکنه,HAPPY,HAPPY,True,gpt-4.1
1544,قیمت‌ها و زمان تحویل خوب بود. خیلی سریع اوردن. فقط یه مدل بستنی رو اشتباه ارسال کرده بودند,HAPPY,HAPPY,True,gpt-4.1
